mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.022243976593017578,0.0015031954824323136,0.013592910766601563,0.0007370505502849899,0.1,scale,"{'model__C': 0.1, 'model__gamma': 'scale'}",0.6172935344867367,0.6013549099943638,0.6164732482445175,0.5842024833072621,0.6403719991348857,0.6119392350335533,0.018649413962560372,16
0.035439920425415036,0.002495321148394158,0.02071371078491211,0.0038465928614023035,0.1,0.001,"{'model__C': 0.1, 'model__gamma': 0.001}",0.10093896713615023,0.24822874493927127,0.2540133064762254,0.2557111274871039,0.10141509433962265,0.19206144807567468,0.07424843118024577,20
0.038133764266967775,0.0056411953017325815,0.01559000015258789,0.0018623006030516842,0.1,0.01,"{'model__C': 0.1, 'model__gamma': 0.01}",0.4668831168831169,0.4185645308716918,0.45927197802197806,0.4975482162711036,0.4639338728880795,0.46124034298719396,0.02522878143439292,17
0.034070062637329104,0.006525091263333775,0.01794857978820801,0.0016121692143186259,0.1,0.1,"{'model__C': 0.1, 'model__gamma': 0.1}",0.6232430162659124,0.6241132408329162,0.6301471400939486,0.6146807306678927,0.6649773099241184,0.6314322875569577,0.01748237625181206,15
0.03522796630859375,0.0018183808899887319,0.01970672607421875,0.0036328143471977435,0.1,1,"{'model__C': 0.1, 'model__gamma': 1}",0.19812632956962853,0.22207528872432336,0.18231523378582204,0.22207528872432336,0.27612640801001254,0.22014370976282197,0.031803405864526874,19
0.026317787170410157,0.001721667495915016,0.01555027961730957,0.0026035099875830726,1.0,scale,"{'model__C': 1, 'model__gamma': 'scale'}",0.7317658513469408,0.7644288749982753,0.7595717728504822,0.7764054852069833,0.77143552863634,0.7607215026078042,0.015583798589616926,8
0.03821930885314941,0.008979902892001094,0.020141220092773436,0.00414074357635707,1.0,0.001,"{'model__C': 1, 'model__gamma': 0.001}",0.4316544566544566,0.42844098649442164,0.4895715675698542,0.45796568627450984,0.49675021240441797,0.46087658187953207,0.028371793509342137,18
0.03169574737548828,0.007446385266889785,0.01881108283996582,0.004485913617785987,1.0,0.01,"{'model__C': 1, 'model__gamma': 0.01}",0.6636242999043772,0.7060141194258559,0.6825531168785546,0.7404914529914529,0.7413720337633382,0.7068110045927157,0.03092897976278036,10
0.025200319290161134,0.004819021879671069,0.015271282196044922,0.0020666150690260986,1.0,0.1,"{'model__C': 1, 'model__gamma': 0.1}",0.7357554534051811,0.7603700226298811,0.7372462376980449,0.7550926051529703,0.7653509769317652,0.7507630591635686,0.01209775808535699,9
0.04058570861816406,0.006238216977305945,0.015366029739379884,0.0008806483732068765,1.0,1,"{'model__C': 1, 'model__gamma': 1}",0.6825047584123491,0.6601263167103292,0.6557525807525808,0.6954070074756475,0.6927583286278938,0.6773097983957601,0.01645077109279202,14
0.02393031120300293,0.004881436661230298,0.01502370834350586,0.005382935665921643,10.0,scale,"{'model__C': 10, 'model__gamma': 'scale'}",0.7948587600414843,0.8433523086654018,0.8167304933530695,0.8253351485141489,0.8112413292264542,0.8183036079601118,0.015993069336388187,3
0.02800440788269043,0.0043664958250705975,0.02020254135131836,0.005333409521675163,10.0,0.001,"{'model__C': 10, 'model__gamma': 0.001}",0.6529784753808114,0.722769385158504,0.6778455284552846,0.7303703994331179,0.739979791255936,0.7047887159367308,0.033545119336251324,11
0.023025035858154297,0.003012725807258085,0.013293266296386719,0.002804317868964682,10.0,0.01,"{'model__C': 10, 'model__gamma': 0.01}",0.8048769356806383,0.8001708429234491,0.7478900503290747,0.7934262941524486,0.7781241337147065,0.7848976513600634,0.020594285643037714,7
0.020470905303955077,0.002060201556101499,0.009510326385498046,0.0016919136114557515,10.0,0.1,"{'model__C': 10, 'model__gamma': 0.1}",0.776013423082979,0.8322565805015729,0.8053711720378386,0.7915405607402176,0.8233832767268896,0.8057130026178996,0.020493121262639736,5
0.02825932502746582,0.0027895929792926444,0.012417411804199219,0.0013381466787200235,10.0,1,"{'model__C': 10, 'model__gamma': 1}",0.6667751923413056,0.6815196371803287,0.6406547516140764,0.7002731130963297,0.7027606620756313,0.6783966712615344,0.022984546734008172,12
0.022598981857299805,0.0030427339997368,0.00813603401184082,0.0005058179252904606,100.0,scale,"{'model__C': 100, 'model__gamma': 'scale'}",0.8251141245972073,0.8568568931908314,0.8228405039190196,0.8437673862245466,0.8341261281846044,0.8365410072232418,0.012562363266742625,2
0.01719069480895996,0.003925178193697239,0.00993032455444336,0.0012073768293706245,100.0,0.001,"{'model__C': 100, 'model__gamma': 0.001}",0.8093264834228691,0.7952961341826505,0.7657067057260856,0.7712584883060573,0.8013656845388265,0.7885906992352978,0.017100985631462517,6
0.01891360282897949,0.0024243370047293956,0.008066987991333008,0.001615127809821461,100.0,0.01,"{'model__C': 100, 'model__gamma': 0.01}",0.8257720680170042,0.8495812723153386,0.8221962648083844,0.8537860996261156,0.8472787631492051,0.8397228935832096,0.013067982327191006,1
0.020946550369262695,0.0018109232260815017,0.008155727386474609,0.002295327495525876,100.0,0.1,"{'model__C': 100, 'model__gamma': 0.1}",0.8008084095707249,0.8373966705962206,0.7827021822849808,0.7973545142285897,0.8353118071607151,0.8107147167682462,0.021809518739403132,4
0.03077406883239746,0.004255517693965254,0.01086878776550293,0.0010477161593672485,100.0,1,"{'model__C': 100, 'model__gamma': 1}",0.6667751923413056,0.6815196371803287,0.6406547516140764,0.7002731130963297,0.7027606620756313,0.6783966712615344,0.022984546734008172,12
